datetime,Strategy,Benchmark Buy & Hold
2017-10-16 00:00:00+00:00,162535.80319999982,411834.69999999995
2017-10-17 00:00:00+00:00,171188.04319999984,389973.6099999999
2017-10-18 00:00:00+00:00,172271.40319999983,387236.35
2017-10-19 00:00:00+00:00,175214.04319999984,379801.3599999999
2017-10-20 00:00:00+00:00,168294.79943999986,374869.3599999999
2017-10-21 00:00:00+00:00,170790.07943999986,369394.83999999997
2017-10-22 00:00:00+00:00,170141.81679999985,363871.0
2017-10-23 00:00:00+00:00,175565.81679999985,352034.19999999995
2017-10-24 00:00:00+00:00,161209.28891999988,365646.52
2017-10-25 00:00:00+00:00,150912.71091999992,366793.21
2017-10-26 00:00:00+00:00,150728.37971999988,365202.63999999996
2017-10-27 00:00:00+00:00,145200.82783999987,366263.02
2017-10-28 00:00:00+00:00,143337.01349999988,363883.33
2017-10-29 00:00:00+00:00,145650.4934999999,373981.6
2017-10-30 00:00:00+00:00,147128.8934999999,377779.24
2017-10-31 00:00:00+00:00,147109.8466799999,375152.94999999995
2017-11-01 00:00:00+00:00,153964.0966799999,357582.69999999995
2017-11-02 00:00:00+00:00,156604.7866799999,350813.52999999997
2017-11-03 00:00:00+00:00,153811.9995199999,376879.15
2017-11-04 00:00:00+00:00,151563.58951999986,371367.63999999996
2017-11-05 00:00:00+00:00,149730.56095999986,365584.87
2017-11-06 00:00:00+00:00,143145.06597999984,366595.93
2017-11-07 00:00:00+00:00,135759.37461999987,360800.83
2017-11-08 00:00:00+00:00,138366.76537999985,382292.02
2017-11-09 00:00:00+00:00,143138.96537999983,395485.12
2017-11-10 00:00:00+00:00,138714.94473999983,369518.13999999996
2017-11-11 00:00:00+00:00,129026.97873999983,389628.37
2017-11-12 00:00:00+00:00,122970.69073999983,380109.6099999999
2017-11-13 00:00:00+00:00,126051.21073999983,389653.02999999997
2017-11-14 00:00:00+00:00,133525.65073999984,412808.77
2017-11-15 00:00:00+00:00,132299.81073999984,409011.13
2017-11-16 00:00:00+00:00,127912.69563999985,407642.5
2017-11-17 00:00:00+00:00,126775.30299999983,410046.85
2017-11-18 00:00:00+00:00,132116.92299999984,427333.50999999995
2017-11-19 00:00:00+00:00,135134.44299999982,437098.87
2017-11-20 00:00:00+00:00,140567.50299999982,454681.44999999995
2017-11-21 00:00:00+00:00,137538.55299999984,444879.1
2017-11-22 00:00:00+00:00,144392.3161599998,469403.47
2017-11-23 00:00:00+00:00,156255.01615999982,507996.37
