datetime,Strategy,Benchmark Buy & Hold
2017-04-07 00:00:00+00:00,12607.162239999998,12004.8
2017-04-08 00:00:00+00:00,12602.362239999999,12000.0
2017-04-09 00:00:00+00:00,12502.362239999999,11900.0
2017-04-10 00:00:00+00:00,12779.662239999998,12177.3
2017-04-11 00:00:00+00:00,12772.362239999999,12170.0
2017-04-12 00:00:00+00:00,12905.962239999997,12303.599999999999
2017-04-13 00:00:00+00:00,12811.56224,12209.2
2017-04-14 00:00:00+00:00,12405.06224,11802.7
2017-04-15 00:00:00+00:00,12402.162239999998,11799.8
2017-04-16 00:00:00+00:00,12449.962239999999,11847.6
2017-04-17 00:00:00+00:00,12460.762239999998,11858.4
2017-04-18 00:00:00+00:00,12605.562239999997,12003.199999999999
2017-04-19 00:00:00+00:00,12680.962239999997,12078.599999999999
2017-04-20 00:00:00+00:00,12813.262239999998,12210.9
2017-04-21 00:00:00+00:00,13033.66224,12431.300000000001
2017-04-22 00:00:00+00:00,13172.362239999999,12570.0
2017-04-23 00:00:00+00:00,13129.462239999999,12527.1
2017-04-24 00:00:00+00:00,13186.962239999999,12584.6
2017-04-25 00:00:00+00:00,13250.762239999998,12648.4
2017-04-26 00:00:00+00:00,13479.962239999999,12877.6
2017-04-27 00:00:00+00:00,13639.862239999999,13037.5
2017-04-28 00:00:00+00:00,14176.76224,13574.400000000001
2017-04-29 00:00:00+00:00,14193.462239999997,13591.099999999999
2017-04-30 00:00:00+00:00,14331.56224,13729.2
2017-05-01 00:00:00+00:00,14580.862239999999,13978.5
2017-05-02 00:00:00+00:00,15092.462239999999,14490.1
2017-05-03 00:00:00+00:00,15373.262239999998,14770.9
2017-05-04 00:00:00+00:00,16002.162239999998,15399.8
2017-05-05 00:00:00+00:00,16271.16224,15668.800000000001
2017-05-06 00:00:00+00:00,16194.962239999999,15592.6
2017-05-07 00:00:00+00:00,16529.46224,15927.1
2017-05-08 00:00:00+00:00,16793.36224,16191.0
2017-05-09 00:00:00+00:00,17750.86224,17148.5
2017-05-10 00:00:00+00:00,17867.06224,17264.7
2017-05-11 00:00:00+00:00,18622.06224,18019.7
2017-05-12 00:00:00+00:00,19010.762239999996,18408.4
2017-05-13 00:00:00+00:00,17648.06224,17045.699999999997
2017-05-14 00:00:00+00:00,18533.662239999998,17931.300000000003
2017-05-15 00:00:00+00:00,18672.262239999996,18069.9
2017-05-16 00:00:00+00:00,18161.86224,17559.5
2017-05-17 00:00:00+00:00,18437.162239999998,17834.8
2017-05-18 00:00:00+00:00,18789.662239999998,18187.3
2017-05-19 00:00:00+00:00,19672.262239999996,19069.9
2017-05-20 00:00:00+00:00,20432.46224,19830.1
2017-05-21 00:00:00+00:00,21262.36224,20660.0
2017-05-22 00:00:00+00:00,21229.562239999996,20627.199999999997
2017-05-23 00:00:00+00:00,21966.862239999995,21364.5
2017-05-24 00:00:00+00:00,23332.36224,22730.0
2017-05-25 00:00:00+00:00,25052.66224,24450.300000000003
2017-05-26 00:00:00+00:00,24436.862239999995,23834.5
2017-05-27 00:00:00+00:00,23372.062239999996,22769.699999999997
2017-05-28 00:00:00+00:00,21577.56224,20975.2
2017-05-29 00:00:00+00:00,23110.362240000002,22508.0
2017-05-30 00:00:00+00:00,23566.56224,22964.2
2017-05-31 00:00:00+00:00,22438.86224,21836.5
2017-06-01 00:00:00+00:00,23657.862240000002,23055.5
2017-06-02 00:00:00+00:00,24844.562239999996,24242.199999999997
2017-06-03 00:00:00+00:00,25444.662239999998,24842.3
2017-06-04 00:00:00+00:00,26172.062239999996,25569.699999999997
2017-06-05 00:00:00+00:00,25852.36224,25250.0
2017-06-06 00:00:00+00:00,27584.26224,26981.9
2017-06-07 00:00:00+00:00,29431.96224,28829.6
2017-06-08 00:00:00+00:00,27672.36224,27070.0
2017-06-09 00:00:00+00:00,28652.862240000002,28050.5
2017-06-10 00:00:00+00:00,28729.86224,28127.5
2017-06-11 00:00:00+00:00,30052.062239999996,29449.699999999997
2017-06-12 00:00:00+00:00,30661.96224,30059.6
2017-06-13 00:00:00+00:00,27243.662239999998,26641.300000000003
